ndivs,element,face,neighbor_element,neighbor_face,n_face_points,max_abs_projected_M,max_abs_projected_P,max_abs_projected_mismatch,weighted_l2_projected_mismatch,relative_projected_mismatch,max_abs_direct_M,max_abs_direct_P,max_abs_direct_mismatch,weighted_l2_direct_mismatch,relative_direct_mismatch,max_abs_projected_minus_direct_M,max_abs_projected_minus_direct_P,relative_projected_direct_difference,max_abs_decomposition_error,max_face_coordinate_mismatch,max_face_conormal_mismatch,max_face_jacobian_mismatch
8,441,0,442,1,5,0.10236102945492655,0.10236099450521595,8.948605347003369e-08,3.9943030614379386e-08,8.742199443142353e-07,0.10236099160808422,0.1023609916080842,2.7755575615628914e-17,1.6971550394525344e-17,2.71153836823879e-16,5.364758018377991e-08,3.583847328625378e-08,5.241016084876615e-07,0.0,2.7755575615628914e-17,1.6653345369377348e-16,2.7755575615628914e-17
8,442,0,443,2,5,0.1053784921004074,0.10537850851229424,3.117818284104068e-08,1.3421892432810402e-08,2.9586851513848483e-07,0.10537849073129062,0.1053784907312906,4.163336342344337e-17,2.3978715353799035e-17,3.950840739369305e-16,7.394514361935833e-09,2.96790123033297e-08,2.8164198490119194e-07,0.0,5.551115123125783e-17,1.6653345369377348e-16,2.7755575615628914e-17
8,442,2,446,1,5,0.006892649404799172,0.006892637490594707,1.5921565349116817e-08,1.1376636510736564e-08,2.3099340201506616e-06,0.0068926079720953454,0.006892607972095358,1.3010426069826053e-17,1.0757491213924563e-17,1.8875911879071912e-15,4.143270382686581e-08,3.675344138152079e-08,6.0111433780481135e-06,0.0,1.1102230246251565e-16,1.3877787807814457e-16,5.551115123125783e-17
8,444,0,445,1,5,0.0821810179780863,0.08218101103157135,2.0988379104136534e-08,8.213756514857608e-09,2.553920554955053e-07,0.08218101240955264,0.08218101240955264,1.3877787807814457e-17,8.808929358044601e-18,1.688685427560067e-16,1.7514197106494045e-08,3.4741819837647014e-09,2.1311730539969988e-07,0.0,2.7755575615628914e-17,1.3877787807814457e-16,0.0
8,444,2,460,1,5,0.07869427570441974,0.07869427162263835,4.081781385112393e-09,1.993622475536578e-09,5.186884749335263e-08,0.07869426804713832,0.07869426804713833,1.3877787807814457e-17,9.577093645457362e-18,1.7635068159604177e-16,1.9466170342319344e-08,1.9752380356341526e-08,2.5100148873003944e-07,0.0,2.7755575615628914e-17,5.897706789843556e-17,2.7755575615628914e-17
8,445,0,446,2,5,0.08218101103157133,0.08218101797808637,2.0988379173525473e-08,8.213756524635497e-09,2.5539205633984773e-07,0.08218101240955264,0.08218101240955264,1.3877787807814457e-17,1.0043518892542782e-17,1.688685427560067e-16,3.4741819976424893e-09,1.7514197175882984e-08,2.1311730624404236e-07,0.0,2.7755575615628914e-17,1.1102230246251565e-16,0.0
8,445,2,447,1,5,0.0011418099333798302,0.0011418083491788345,1.5842010184143746e-09,1.252953833437706e-09,1.38744722050634e-06,0.0011418007708694853,0.0011418007708694853,2.168404344971009e-19,1.0554737608135441e-19,1.8991091968870902e-16,9.16251034505794e-09,7.57830934941181e-09,8.024549513189402e-06,0.0,7.806255641895632e-18,1.1102230246251565e-16,5.551115123125783e-17
8,447,2,462,1,5,0.06302314235262091,0.0630231429120318,1.1114093534381198e-09,5.799790512141699e-10,1.76349401518968e-08,0.06302314288890155,0.06302314288890155,1.3877787807814457e-17,4.7765289832686404e-18,2.202014557141096e-16,4.820337275168729e-09,4.358500532708476e-09,7.648519341374317e-08,0.0,7.806255641895632e-18,4.2933310848780213e-17,2.7755575615628914e-17
8,448,0,449,1,5,0.06979253064645809,0.06979252156717368,1.1312502934401891e-08,5.8424280443045375e-09,1.62087587734949e-07,0.06979247877189657,0.06979247877189654,2.7755575615628914e-17,1.1941322458171601e-17,3.9768720217464593e-16,5.965369265920062e-08,4.834118974561541e-08,8.547288958668529e-07,0.0,7.806255641895632e-18,1.1102230246251565e-16,5.551115123125783e-17
8,449,0,450,2,5,0.08397190770133375,0.0839718584752194,4.922611435143054e-08,2.3596860428628752e-08,5.862212220605376e-07,0.08397189316590982,0.0839718931659098,1.3877787807814457e-17,4.7765289832686404e-18,1.6526705882878012e-16,2.027878737154154e-08,3.4690690403627045e-08,4.131225710271203e-07,0.0,2.7755575615628914e-17,1.1102230246251565e-16,0.0
8,449,2,463,1,5,0.021065906539223384,0.021065852981021774,5.355820160979352e-08,2.301683138069659e-08,2.54241143195388e-06,0.02106589116483918,0.02106589116483918,3.469446951953614e-18,1.1941322458171601e-18,1.6469500031142405e-16,1.5374384203237224e-08,3.81838174065563e-08,1.812588379971232e-06,0.0,2.7755575615628914e-17,1.1102230246251565e-16,0.0
8,450,0,451,1,5,0.06955566339403493,0.0695556080461085,5.5347926436466466e-08,2.9884476793394114e-08,7.957357278431635e-07,0.06955556047663879,0.0695555604766388,2.7755575615628914e-17,1.5052428242252365e-17,3.990417937175707e-16,1.0291739614698425e-07,9.594624644782002e-08,1.4796407815702095e-06,0.0,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17
8,451,0,452,2,5,0.10263775275534195,0.10263771235138673,4.0403955223200505e-08,2.0328780284964762e-08,3.9365588332308466e-07,0.10263773368800905,0.10263773368800905,2.7755575615628914e-17,2.1203286335313786e-17,2.704227248430714e-16,1.9067332907019008e-08,2.1336622316181497e-08,2.0788278916279172e-07,0.0,1.1102230246251565e-16,1.1102230246251565e-16,2.7755575615628914e-17
8,451,2,465,1,5,0.04264644474858783,0.042646316360046406,1.2838854142327438e-07,5.876271181169704e-08,3.01053328548626e-06,0.042646380552299565,0.042646380552299565,3.469446951953614e-18,1.1941322458171601e-18,8.135384309340961e-17,6.419628826442869e-08,6.419225315884569e-08,1.5053139515587511e-06,0.0,2.7755575615628914e-17,1.1102230246251565e-16,2.7755575615628914e-17
8,452,0,453,1,5,0.06532131876402081,0.06532117065793216,1.481060886432406e-07,7.487157013080795e-08,2.267346885299228e-06,0.06532117506874453,0.06532117506874453,1.3877787807814457e-17,5.859846007999496e-18,2.1245465644500977e-16,1.4369527627511314e-07,1.2717783412496964e-07,2.1998220335113774e-06,0.0,1.1102230246251565e-16,2.220446049250313e-16,2.7755575615628914e-17
8,453,0,454,2,5,0.125687378675548,0.12568740614671461,2.7471166619275067e-08,1.5100453024571336e-08,2.1856737648963842e-07,0.12568737228083715,0.12568737228083715,2.7755575615628914e-17,1.660186658973676e-17,2.2083026410649727e-16,2.806505265684489e-08,3.386587746345704e-08,2.694452730126794e-07,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
8,453,2,467,1,5,0.07115965782959073,0.07115948367252041,1.741570703206463e-07,7.833183031399139e-08,2.4474129813511494e-06,0.0711594959334876,0.0711594959334876,2.0816681711721685e-17,1.246985030804343e-17,2.9253554200522903e-16,1.6189610313466218e-07,1.21711734690777e-07,2.2751107589972135e-06,0.0,5.551115123125783e-17,1.1102230246251565e-16,5.551115123125783e-17
8,454,0,455,1,5,0.05985984339328913,0.05985968904051278,1.5435277635200695e-07,6.809276800214611e-08,2.5785696654413797e-06,0.059859735871278734,0.05985973587127872,1.3877787807814457e-17,7.717244532453508e-18,2.3183844041104684e-16,1.0752201039937459e-07,7.664921066602437e-08,1.7962293969420717e-06,0.0,1.1102230246251565e-16,3.3306690738754696e-16,2.7755575615628914e-17
8,455,0,456,2,5,0.1448944119256315,0.14489447956935333,6.764372184608902e-08,4.42935864667383e-08,4.668481645894007e-07,0.1448944087989082,0.1448944087989082,5.551115123125783e-17,2.7155924418174118e-17,3.8311451553868457e-16,8.757603636722067e-08,7.077044514303132e-08,6.044125119708418e-07,0.0,1.1102230246251565e-16,2.220446049250313e-16,2.7755575615628914e-17
8,455,2,469,1,5,0.09353079122050266,0.0935307002852713,1.3974056647936273e-07,6.587123741452123e-08,1.4940594926639574e-06,0.09353062900858179,0.09353062900858182,4.163336342344337e-17,2.6276117563370344e-17,4.451307968817716e-16,2.0368729110320505e-07,7.127668948114785e-08,2.1777565275055136e-06,0.0,1.1102230246251565e-16,1.6653345369377348e-16,1.1102230246251565e-16
8,456,0,457,1,5,0.058338661200166994,0.05833861346524674,4.773492025267334e-08,2.0014010132967086e-08,8.182381849471839e-07,0.05833862789576981,0.05833862789576981,1.3877787807814457e-17,1.0601643167656893e-17,2.378833426217888e-16,3.3304397184519274e-08,1.4430523068154066e-08,5.708803818834283e-07,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0
8,457,0,458,2,5,0.15009202542055256,0.15009201417288584,3.034323386996718e-08,1.9921317487677094e-08,2.021641974978118e-07,0.15009204852490335,0.15009204852490335,5.551115123125783e-17,2.878723931740601e-17,3.6984738216859895e-16,7.627592729653188e-08,4.832034264379281e-08,5.081943250569742e-07,0.0,1.1102230246251565e-16,2.220446049250313e-16,2.7755575615628914e-17
8,457,2,471,1,5,0.09587428808746437,0.09587426390041844,1.5206144561574764e-07,6.671091205991102e-08,1.5860503232840149e-06,0.09587423735801366,0.09587423735801362,4.163336342344337e-17,1.6560270399902974e-17,4.342497481150857e-16,1.0236134447005885e-07,5.797715958710814e-08,1.0676621074534233e-06,0.0,5.551115123125783e-17,1.1102230246251565e-16,5.551115123125783e-17
8,458,0,459,1,5,0.06084030435532471,0.06084030075560031,2.407671876453188e-08,1.0277900894978214e-08,3.957363300472164e-07,0.06084029999050715,0.06084029999050715,2.7755575615628914e-17,1.3861211644617696e-17,4.562037928800415e-16,1.126707783322134e-08,1.2809640903554964e-08,2.105453126720572e-07,0.0,1.1102230246251565e-16,1.1102230246251565e-16,2.7755575615628914e-17
8,459,0,460,2,5,0.141580139282551,0.14158014398002383,5.6942645321189644e-09,3.2968236664002057e-09,4.021937237839222e-08,0.14158015285542944,0.1415801528554295,5.551115123125783e-17,3.712290224803401e-17,3.920828598620136e-16,2.9640987109225136e-08,2.927957512555146e-08,2.093583493972646e-07,0.0,1.1102230246251565e-16,2.220446049250313e-16,5.551115123125783e-17
8,459,2,473,1,5,0.08167412510375809,0.08167413067036187,4.8352989695521487e-08,2.082611499707564e-08,5.920233163016444e-07,0.0816741341074487,0.08167413410744868,1.3877787807814457e-17,1.1739292445957246e-17,1.699165587670283e-16,1.755882754472804e-08,3.0794162164671235e-08,3.770368979260816e-07,0.0,2.7755575615628914e-17,1.3877787807814457e-16,2.7755575615628914e-17
8,460,0,461,1,5,0.06308936441704822,0.06308936742346294,8.920357667807632e-09,4.257514719711256e-09,1.413924094044752e-07,0.06308936798007464,0.06308936798007464,1.3877787807814457e-17,7.77726266683954e-18,2.1997030961219082e-16,3.822685813725801e-09,5.097671861020725e-09,8.080080723951316e-08,0.0,2.7755575615628914e-17,1.1102230246251565e-16,0.0
8,461,0,462,2,5,0.12629677984286916,0.12629677742505155,2.741943533335345e-09,2.538284159933253e-09,2.1710320221518756e-08,0.12629677667993108,0.12629677667993108,4.163336342344337e-17,1.5104710896937204e-17,3.296470782382131e-16,5.545912590276814e-09,7.779131130924988e-09,6.15940575888262e-08,0.0,7.806255641895632e-18,1.1102230246251565e-16,5.551115123125783e-17
8,461,2,475,1,5,0.06308936742346295,0.06308936441704824,8.920357667807632e-09,4.257514725128469e-09,1.4139240940447517e-07,0.06308936798007463,0.06308936798007461,1.3877787807814457e-17,7.196809829351503e-18,2.1997030961219087e-16,5.097671930409664e-09,3.822685744336862e-09,8.080080833936473e-08,0.0,2.7755575615628914e-17,1.1102230246251565e-16,0.0
8,463,0,464,1,5,0.08601793311397422,0.08601793142106974,6.104219103797437e-08,3.284718629113629e-08,7.096449406322416e-07,0.08601786511581029,0.08601786511581028,4.163336342344337e-17,2.299757651537806e-17,4.840083320760196e-16,1.0120025663307164e-07,6.630525946349497e-08,1.1765018405985268e-06,0.0,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17
8,464,0,465,2,5,0.12225435597863507,0.12225427594308347,8.00355516028528e-08,4.5670520707101905e-08,6.546642118571191e-07,0.12225430934117436,0.12225430934117436,4.163336342344337e-17,2.5591334735987345e-17,3.405472056388409e-16,4.663746071276176e-08,5.864770420693777e-08,4.797187285268341e-07,0.0,2.7755575615628914e-17,2.220446049250313e-16,2.7755575615628914e-17
8,464,2,476,1,5,0.041797451999741664,0.04179740799606198,4.400367968615537e-08,1.7188920613505355e-08,1.0527837841987914e-06,0.04179743369750191,0.0417974336975019,1.3877787807814457e-17,5.3403217515433176e-18,3.320248776097439e-16,1.830223975152201e-08,2.5701439920755575e-08,6.149044664472473e-07,0.0,1.1102230246251565e-16,1.6653345369377348e-16,2.7755575615628914e-17
8,465,0,466,1,5,0.08873584629346117,0.08873578542762417,8.933313178083324e-08,4.2138512663490795e-08,1.0067310507796e-06,0.08873570269064561,0.08873570269064558,2.7755575615628914e-17,1.466111924052494e-17,3.1278926941494617e-16,1.7677731112275552e-07,8.744417935580007e-08,1.992174735541819e-06,0.0,1.1102230246251565e-16,2.220446049250313e-16,5.551115123125783e-17
8,466,0,467,2,5,0.14859363659981947,0.14859359022413338,4.637568609688891e-08,2.9647634973966113e-08,3.120973896196121e-07,0.14859356189090617,0.14859356189090614,5.551115123125783e-17,3.2370251416163967e-17,3.735770952984678e-16,7.470891330574325e-08,7.405706378693644e-08,5.027733018402621e-07,0.0,5.551115123125783e-17,1.6653345369377348e-16,5.551115123125783e-17
8,466,2,478,1,5,0.06725780963180185,0.06725770611259582,1.0351920602669207e-07,4.281228035734434e-08,1.539140310893273e-06,0.06725772510061832,0.06725772510061834,1.3877787807814457e-17,8.30093329486838e-18,2.0633745472439224e-16,8.453118352513833e-08,3.477082589908864e-08,1.2568233189260601e-06,0.0,5.551115123125783e-17,2.220446049250313e-16,5.551115123125783e-17
8,467,0,468,1,5,0.08677363482689243,0.08677348635895907,1.484679333640937e-07,6.790664278738976e-08,1.710979765458451e-06,0.08677344931601202,0.086773449316012,2.7755575615628914e-17,1.4361638991275507e-17,3.198625366907855e-16,1.8551088040719144e-07,9.725159197393474e-08,2.137871494922083e-06,0.0,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17
8,468,0,469,2,5,0.17062447811175688,0.17062447750678722,1.4058500308333777e-08,8.572241881269105e-09,8.239439301977315e-08,0.17062457831112854,0.1706245783111285,8.326672684688674e-17,5.5045458415479127e-17,4.880113268034133e-16,1.0019937166094728e-07,1.0080434129089433e-07,5.907961343475428e-07,0.0,1.1102230246251565e-16,1.6653345369377348e-16,5.551115123125783e-17
8,468,2,480,1,5,0.09065589316980449,0.09065575657526677,1.3659453772241203e-07,7.696844589524408e-08,1.5067364398093947e-06,0.09065573764471806,0.09065573764471804,4.163336342344337e-17,2.509503531229897e-17,4.592468662778465e-16,1.604603364624424e-07,5.2849029721913077e-08,1.7699934428078445e-06,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
8,469,0,470,1,5,0.08311496196276363,0.08311485518726246,1.0677550117688117e-07,5.724216692730678e-08,1.284672442306088e-06,0.08311484943234562,0.0831148494323456,4.163336342344337e-17,2.7522729207739563e-17,5.009136599270672e-16,1.1253041801162489e-07,3.5809027368327584e-08,1.3539128858897835e-06,0.0,1.1102230246251565e-16,3.3306690738754696e-16,5.551115123125783e-17
8,470,0,471,2,5,0.1763580839250925,0.17635811339474328,3.630408076937819e-08,2.096814426485584e-08,2.0585432714466942e-07,0.17635818565219877,0.17635818565219877,5.551115123125783e-17,3.758825405354379e-17,3.147636783967205e-16,1.01727106266436e-07,8.09851952443541e-08,5.768210071465299e-07,0.0,1.1102230246251565e-16,2.220446049250313e-16,5.551115123125783e-17
8,470,2,482,1,5,0.09595922656819407,0.0959592792626645,1.6673793447330443e-07,8.511966030621557e-08,1.7375905254238215e-06,0.09595931298204806,0.09595931298204806,5.551115123125783e-17,2.392111939118835e-17,5.784863345326657e-16,1.0162748413644618e-07,9.658916881594148e-08,1.0590684841132462e-06,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
8,471,0,472,1,5,0.081884246987189,0.08188427635694182,6.142020132771098e-08,3.62778809624956e-08,7.500854139563269e-07,0.08188428739898926,0.08188428739898924,2.7755575615628914e-17,1.5434489064907016e-17,3.3896094717643614e-16,4.7321249585507985e-08,3.1936590372261264e-08,5.77903906703499e-07,0.0,5.551115123125783e-17,1.1102230246251565e-16,5.551115123125783e-17
8,472,0,473,2,5,0.16360024425991354,0.16360022988377568,2.8467294632683604e-08,2.2666433072274504e-08,1.7400520861972122e-07,0.16360021052648477,0.16360021052648477,5.551115123125783e-17,3.587267699524343e-17,3.3930977871370947e-16,4.212515242185688e-08,3.3174495428500705e-08,2.574883222969532e-07,0.0,1.1102230246251565e-16,2.220446049250313e-16,5.551115123125783e-17
8,472,2,484,1,5,0.08188427635694179,0.08188424698718905,6.142020131383319e-08,3.627788098973422e-08,7.500854137868468e-07,0.08188428739898926,0.08188428739898924,1.3877787807814457e-17,8.30093329486838e-18,1.6948047358821807e-16,3.1936590372261264e-08,4.7321249710408075e-08,5.779039082288232e-07,0.0,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17
8,473,0,474,1,5,0.08167413067036187,0.0816741251037581,4.8352989695521487e-08,2.0826114975602633e-08,5.920233163016444e-07,0.0816741341074487,0.0816741341074487,2.7755575615628914e-17,1.3861211644617696e-17,3.398331175340566e-16,3.079416219242681e-08,1.7558827530850252e-08,3.7703689826591473e-07,0.0,2.7755575615628914e-17,1.3877787807814457e-16,2.7755575615628914e-17
8,474,0,475,2,5,0.1415801392825511,0.1415801439800239,5.69426455987454e-09,3.2968236565672682e-09,4.021937257443365e-08,0.1415801528554295,0.14158015285542944,5.551115123125783e-17,3.033094235314208e-17,3.920828598620136e-16,2.964098708146956e-08,2.9279575014529158e-08,2.0935834920122317e-07,0.0,1.1102230246251565e-16,2.220446049250313e-16,5.551115123125783e-17
8,474,2,486,1,5,0.06084030075560032,0.060840304355324726,2.4076718806165243e-08,1.0277900927269998e-08,3.95736330731522e-07,0.06084029999050715,0.06084029999050714,6.938893903907228e-18,3.377516034603341e-18,1.1405094822001038e-16,1.2809640959066115e-08,1.1267077854038021e-08,2.1054531358446465e-07,0.0,5.551115123125783e-17,1.1102230246251565e-16,2.7755575615628914e-17
8,476,0,477,1,5,0.09526002916654155,0.09526003097458242,1.3033300384768243e-07,6.116871256181112e-08,1.3681814136976114e-06,0.09525998007267551,0.09525998007267553,4.163336342344337e-17,2.0919550881140998e-17,4.3704988591936024e-16,1.0540883595144823e-07,5.09019068978267e-08,1.1065379138872392e-06,0.0,1.1102230246251565e-16,2.220446049250313e-16,2.7755575615628914e-17
8,477,0,478,2,5,0.15938941980964827,0.15938942855774466,3.741618528896318e-08,2.379149229381192e-08,2.347469692785039e-07,0.15938947608157608,0.15938947608157605,2.7755575615628914e-17,2.1447215017685024e-17,1.7413681441190958e-16,6.063234386788352e-08,9.516932991671112e-08,5.970866600251772e-07,0.0,5.551115123125783e-17,1.1102230246251565e-16,5.551115123125783e-17
8,477,2,487,1,5,0.06734876521030132,0.06734874494654748,3.902575026332178e-08,1.891839896731549e-08,5.794575467190985e-07,0.06734874438506734,0.06734874438506734,2.0816681711721685e-17,9.870386516031736e-18,3.0908789617074417e-16,2.4907999919554502e-08,1.4191410116493053e-08,3.698360295363619e-07,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
8,478,0,479,1,5,0.09768564075493165,0.09768557489499823,1.8477201431388313e-07,8.281861702240437e-08,1.8914961593734024e-06,0.09768553912016285,0.09768553912016284,1.3877787807814457e-17,1.2103831211681469e-17,1.4206593865181426e-16,1.5753669035944995e-07,7.337042086386081e-08,1.612690351846791e-06,0.0,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17
